taxonId,superkingdom,genus,species
2602750,Bacteria,,Hydrogenophilales bacterium SM250
2602760,Bacteria,Mesonia,Mesonia sp. K4-1
2602761,Bacteria,Mesonia,Mesonia sp. HuA40
2602767,Bacteria,Lewinella,Lewinella sp. SSH13
2602768,Bacteria,Chryseobacterium,Chryseobacterium sp. legu1
2602769,Bacteria,Flavobacterium,Flavobacterium sp. XS-5
2603204,Bacteria,Lysobacter,Lysobacter sp. Alg18-2.2
2603206,Bacteria,Ruania,Ruania sp. HY168
2603214,Bacteria,Pseudomonas,Pseudomonas sp. JG-B
2603215,Bacteria,Marinobacter,Marinobacter fonticola
2603216,Bacteria,Streptomyces,Streptomyces sp. TRM49041
2603222,Bacteria,Paenibacillus,Paenibacillus sp. N3.4
2603244,Bacteria,Providencia,Providencia sp. 1701011
2603245,Bacteria,Providencia,Providencia sp. 1701091
2603246,Bacteria,Providencia,Providencia sp. 1709051003
2603253,Bacteria,Pontibacter,Pontibacter sp. GY10130
2603274,Bacteria,Ottowia,Ottowia sp. GY511
2603275,Bacteria,Homoserinibacter,Homoserinibacter sp. GY 40078
2603276,Bacteria,Methylobacterium,Methylobacterium sp. WL1
2603277,Bacteria,Rhizobium,Rhizobium sp. WL3
2603288,Bacteria,Massilia,Massilia sp. GEM5
2603289,Bacteria,Lactococcus,Lactococcus sp. dk310
2603290,Bacteria,Lactococcus,Lactococcus sp. dk322
2603291,Bacteria,Salinibacterium,Salinibacterium sp. dk5596
2603292,Bacteria,Salinibacterium,Salinibacterium sp. dk2585
2603295,Bacteria,Ruania,Ruania sp. HY211
2603296,Bacteria,Enterococcus,Enterococcus sp. DA9
2603411,Bacteria,Pseudonocardia,Pseudonocardia sp. EV170527-09
2603535,Bacteria,Saccharibacillus,Saccharibacillus sp. WB 17
2603598,Bacteria,Microbacterium,Microbacterium sp. CBA3102
2603600,Bacteria,Nonomuraea,Nonomuraea sp. p1410
2603623,Bacteria,Geobacillus,Geobacillus sp. AYS3
2603628,Bacteria,Flagellimonas,Flagellimonas sp. 176CP5-101
260364,Bacteria,Shewanella,Shewanella marisflavi
2603660,Bacteria,,Planctomycetales bacterium 10988
260367,Bacteria,Salmonella,Salmonella enterica
260368,Bacteria,Salmonella,Salmonella enterica
260372,Viruses,Enhodamvirus,Vibrio virus VP2
260373,Viruses,Vidavervirus,Burkholderia virus Bcep43
260374,Viruses,Potyvirus,Alstroemeria mosaic virus
260375,Viruses,Potyvirus,Amazon lily mosaic virus
260377,Viruses,Begomovirus,Tomato yellow leaf curl Mali virus
260378,Viruses,Begomovirus,Pepper yellow vein Mali virus
260379,Viruses,Begomovirus,Tomato leaf curl Mali virus
2603793,Bacteria,Glaciihabitans,Glaciihabitans sp. CHu50b-6-2
2603816,Bacteria,Methylobacterium,Methylobacterium sp. 2A
2603818,Bacteria,Paraburkholderia,Paraburkholderia sp. DCY113
2603819,Bacteria,Boseongicola,Boseongicola sp. HY14
2603856,Bacteria,Lacisediminimonas,Lacisediminimonas profundi
2603857,Bacteria,Geobacter,Geobacter sp. Red100
2603858,Bacteria,Geobacter,Geobacter sp. Red96
2603887,Bacteria,Methylobacterium,Methylobacterium sp. WL120
2603888,Bacteria,Methylobacterium,Methylobacterium sp. WL119
2603889,Bacteria,Methylobacterium,Methylobacterium sp. WL116
2603890,Bacteria,Methylobacterium,Methylobacterium sp. WL12
2603891,Bacteria,Methylobacterium,Methylobacterium sp. WL103
2603892,Bacteria,Methylobacterium,Methylobacterium sp. WL93
2603893,Bacteria,Methylobacterium,Methylobacterium sp. WL69
2603894,Bacteria,Methylobacterium,Methylobacterium sp. WL64
2603895,Bacteria,Methylobacterium,Methylobacterium sp. WL30
2603896,Bacteria,Methylobacterium,Methylobacterium sp. WL19
2603897,Bacteria,Methylobacterium,Methylobacterium sp. WL18
2603898,Bacteria,Methylobacterium,Methylobacterium sp. WL9
2603899,Bacteria,Methylobacterium,Methylobacterium sp. WL8
2603900,Bacteria,Methylobacterium,Methylobacterium sp. WL7
2603901,Bacteria,Methylobacterium,Methylobacterium sp. WL6
2603902,Bacteria,Methylobacterium,Methylobacterium sp. WL2
2604047,Bacteria,Paraburkholderia,Paraburkholderia sp. Msb3
2604086,Bacteria,Aidingimonas,Aidingimonas lacisalsi
2604091,Bacteria,Marinobacter,Marinobacter sp. CLL7-20
2604158,Bacteria,Desulfovibrio,Desulfovibrio sp. XJ01
2604327,Bacteria,Marinobacter,Marinobacter sp. ZYF650
2604328,Bacteria,Rhabdaerophilum,Rhabdaerophilum calidifontis
2604421,Bacteria,Chitinophaga,Chitinophaga sp. XS-30
2604423,Bacteria,Agromyces,Agromyces sp. NEAU-184
2604424,Bacteria,Chryseobacterium,Chryseobacterium sp. CA7
2604466,Bacteria,Nonomuraea,Nonomuraea sp. PA05
2604467,Bacteria,Micromonospora,Micromonospora sp. AP08
2604468,Bacteria,Micromonospora,Micromonospora sp. MP36
2604469,Bacteria,Micromonospora,Micromonospora sp. WP24
2604471,Bacteria,Microbispora,Microbispora tritici
2604480,Bacteria,Lactobacillus,Lactobacillus sp. SL9-6
2604481,Bacteria,Lactobacillus,Lactobacillus sp. LSI2-1
2604482,Bacteria,Lactobacillus,Lactobacillus sp. CAB1-7
2604537,Bacteria,Altererythrobacter,Altererythrobacter sp. BO-6
2604572,Bacteria,Actinomadura,Actinomadura sp. CYP1-5
2604685,Bacteria,,Nitriliruptoraceae bacterium ZYF776
260479,Viruses,,Cotton leaf curl Multan virus satellite U36-1
2604800,Bacteria,Lentzea,Lentzea sp. PSKA42
2604832,Bacteria,Pseudomonas,Pseudomonas sp. PE08
2604833,Bacteria,Staphylococcus,Staphylococcus sp. AS6
2604835,Bacteria,Bacillus,Bacillus sp. Y3
2604836,Bacteria,Bacillus,Bacillus sp. CH30_1T
2604941,Bacteria,Pseudomonas,Pseudomonas sp. C27(2019)
2605423,Bacteria,Microcystis,Microcystis aeruginosa
2605424,Bacteria,Pseudomonas,Pseudomonas sp. J380
2605428,Bacteria,Dyadobacter,Dyadobacter sp. UC 10
2605429,Bacteria,Mycobacterium,Mycobacterium sp. LNNU 331112
2605430,Bacteria,Luteimonas,Luteimonas sp. LNNU 24178
2605432,Bacteria,Marinomonas,Marinomonas sp. IMCC 4694
2605433,Bacteria,Sphingobacterium,Sphingobacterium sp. SSI9
2605434,Bacteria,,Rhodobacteraceae bacterium LNNU 3342
260552,Bacteria,Microbulbifer,Microbulbifer agarilyticus
260554,Bacteria,Bacillus,Bacillus halotolerans
2605619,Bacteria,Escherichia,Escherichia coli
2605620,Bacteria,Escherichia,Escherichia coli
2605638,Bacteria,Bradyrhizobium,Bradyrhizobium sp. aSej3
2605694,Bacteria,Rhodopirellula,Rhodopirellula sp. JC635
2605731,Bacteria,Pseudocitrobacter,Pseudocitrobacter sp. 73
2605743,Bacteria,Enterobacter,Enterobacter sp. RVSM5a
2605744,Bacteria,Pseudomonas,Pseudomonas sp. CAH-1
2605745,Bacteria,Comamonas,Comamonas sp. CAH-2
2605746,Bacteria,Herbaspirillum,Herbaspirillum sp. CAH-3
2605747,Bacteria,Pedobacter,Pedobacter sp. CJ43
2605748,Bacteria,Rhodopirellula,Rhodopirellula sp. JC645
2605776,Bacteria,Bifidobacterium,Bifidobacterium sp. WCA-178-WT-4B
2605777,Bacteria,Clostridium,Clostridium sp. WB02_MRS01
2605778,Bacteria,Clostridium,Clostridium sp. WCA-389-WT-23D1
2605779,Bacteria,Collinsella,Collinsella sp. WCA1-178-WT-3 (M1)
2605780,Bacteria,Collinsella,Collinsella sp. WCA1-178-WT-3 (M2)
2605781,Bacteria,Cutibacterium,Cutibacterium sp. WCA-380-WT-3A
2605782,Bacteria,Desulfovibrio,Desulfovibrio sp. PG-178-WT-4
2605783,Bacteria,Enterococcus,Enterococcus sp. BSM-130-P53-22D
2605784,Bacteria,Enterococcus,Enterococcus sp. WCA-130-P53-23F
2605785,Bacteria,Eubacterium,Eubacterium sp. BL-380-WT-2B
2605786,Bacteria,Fusobacterium,Fusobacterium sp. FSA-380-WT-2B
2605787,Bacteria,Olsenella,Olsenella sp. CA-Schmier-601-WT-1
2605788,Bacteria,Selenomonas,Selenomonas sp. WCA-380-WT-3B 3/
2605789,Bacteria,Pyramidobacter,Pyramidobacter sp. SM-530-WT-4B
2605790,Bacteria,Roseburia,Roseburia sp. MUC/MUC-530-WT-4D
2605945,Bacteria,Chromobacterium,Chromobacterium sp. 257-1
2605946,Bacteria,,Rhodobacteraceae bacterium SH-1
2605985,Bacteria,Nocardiopsis,Nocardiopsis sp. FR4
2605986,Bacteria,Nocardiopsis,Nocardiopsis sp. FR6
2605987,Bacteria,Nocardiopsis,Nocardiopsis sp. FR26
2605988,Bacteria,Nocardiopsis,Nocardiopsis sp. H13
2605989,Bacteria,Gimesia,Gimesia sp. JC646
2605990,Bacteria,,Rhizobiales bacterium SYSU XM002
2606216,Bacteria,Sneathiella,Sneathiella sp. DP05
2606217,Bacteria,Alcanivorax,Alcanivorax sp. DP30
2606218,Bacteria,Maritimibacter,Maritimibacter sp. DP07
2606219,Bacteria,Paenibacillus,Paenibacillus sp. 5J-6
2606412,Bacteria,Sphingomonas,Sphingomonas sp. ZX
2606431,Bacteria,Chryseobacterium,Chryseobacterium sp. SN22
2606439,Bacteria,,Nitrospiraceae bacterium HYJII51-Mn-bac16s-1-B09
2606448,Bacteria,Hymenobacter,Hymenobacter sp. KIGAM108
2606449,Bacteria,Halioglobus,Halioglobus sp. NY5
2606451,Bacteria,Microbacterium,Microbacterium sp. 1S1
2606593,Bacteria,Amycolatopsis,Amycolatopsis sp. A23
2606599,Bacteria,Alteribacillus,Alteribacillus sp. YIM 98480
2606600,Bacteria,Dyadobacter,Dyadobacter sp. 3J3
2606601,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 230
2606602,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 293
2606603,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 335
2606604,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 294
2606605,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 295
2606606,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 329
2606607,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 334
2606608,Bacteria,Mycobacteroides,Mycobacteroides sp. CBMA 271
2606609,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 331
2606610,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 361
2606611,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 226
2606612,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 247
2606613,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 311
2606614,Bacteria,Mycolicibacterium,Mycolicibacterium sp. CBMA 360
2606615,Bacteria,Enorma,Enorma sp. HF-1365
2606616,Bacteria,Arthrobacter,Arthrobacter sp. 785
2606617,Bacteria,Eggerthella,Eggerthella sp. HF-4214
2606621,Bacteria,Anaerococcus,Anaerococcus sp. WCA-380-WT-2B
2606622,Bacteria,Arthrobacter,Arthrobacter sp. BL-252-APC-1A
2606623,Bacteria,Staphylococcus,Staphylococcus sp. McC-251-APC-3A2
2606625,Bacteria,,Actinomycetaceae bacterium WB03_NA08
2606626,Bacteria,,Bacteroidales bacterium Oil-RF-744-WCA-WT-10
2606627,Bacteria,,Clostridiaceae bacterium WCA-383-APC-5B
2606628,Bacteria,,Clostridiaceae bacterium 68-1-5
2606629,Bacteria,,Erysipelotrichaceae bacterium LKV-178-WT-2G
2606630,Bacteria,,Erysipelotrichaceae bacterium Oil+RF-744-GAM-WT-6
2606631,Bacteria,,Eubacteriaceae bacterium RF-744-FAT-4
2606632,Bacteria,,Lachnospiraceae bacterium Oil+RF-744-WCA-WT-11
2606633,Bacteria,,Lachnospiraceae bacterium BSM-380-WT-5A
2606634,Bacteria,,Lachnospiraceae bacterium WCA-693-APC-MOT-I
2606635,Bacteria,,Lachnospiraceae bacterium WCA3-601-WT-6H
2606636,Bacteria,,Lachnospiraceae bacterium Oil+RF-744-WCA-WT-13
2606637,Bacteria,,Prevotellaceae bacterium LKV-178-WT-2A
2606638,Bacteria,,Spirochaetales bacterium NM-380-WT-3C1
2606639,Bacteria,,Veillonellaceae bacterium WCA-693-APC-5D-A
2606640,Bacteria,,Victivallaceae bacterium BBE-744-WT-12
2606681,Bacteria,Ramlibacter,Ramlibacter sp. RBP-2
2606707,Bacteria,,Clostridiales Family XIII bacterium WCA-MUC-591-APC-3H
2606708,Bacteria,,Clostridiales Family XIII bacterium WCA-MUC-591-APC-4B
2606709,Bacteria,,Clostridiales Family XIII bacterium RF-744-FAT-WT-3
2606717,Bacteria,Jiella,Jiella sp. R10
260677,Bacteria,Salmonella,Salmonella enterica
260678,Bacteria,Salmonella,Salmonella enterica
260680,Bacteria,Salmonella,Salmonella enterica
260681,Bacteria,Salmonella,Salmonella enterica
2606893,Eukaryota,Saprochaete,Saprochaete ingens
2606905,Bacteria,Selenomonas,Selenomonas sp. mPRGC8
2606906,Bacteria,Calorimonas,Calorimonas adulescens
2606936,Bacteria,Halomonas,Halomonas sp. L5
2606937,Bacteria,Salinicola,Salinicola sp. L3
2607032,Bacteria,Agrobacterium,Agrobacterium sp. B1(2019)
260710,Bacteria,,Olavius algarvensis spirochete endosymbiont
260714,Bacteria,Campylobacter,Campylobacter insulaenigrae
2607284,Bacteria,,Chitinophagaceae bacterium BR5-29
2607285,Bacteria,Azospirillum,Azospirillum sp. Sh1
2607286,Bacteria,Xanthobacter,Xanthobacter sp. 29k
2607326,Bacteria,Streptomonospora,Streptomonospora sp. PA3
2607407,Bacteria,Rhizobium,Rhizobium sp. FML-4
260742,Bacteria,Streptomyces,Streptomyces sp. SS
2607479,Bacteria,Isoptericola,Isoptericola sp. PW21
2607496,Bacteria,Azospirillum,Azospirillum sp. B21
2607497,Bacteria,Actinotalea,Actinotalea sp. HO-Ch2
2607506,Bacteria,Halomonas,Halomonas sp. 3(2)
2607529,Bacteria,Dictyobacter,Dictyobacter vulcani
2607614,Bacteria,Tissierella,Tissierella sp. DSM 105185
2607653,Bacteria,Chitinophaga,Chitinophaga sp. BN140078
2607654,Bacteria,Larkinella,Larkinella sp. MA1
2607655,Bacteria,Adhaeribacter,Adhaeribacter sp. M2
2607656,Bacteria,Hymenobacter,Hymenobacter sp. MA3
2607659,Bacteria,Nocardioides,Nocardioides sp. BN140041
2607660,Bacteria,Nocardioides,Nocardioides sp. BN130099
2607663,Bacteria,Yersinia,Yersinia canariae
2607724,Bacteria,Bacillus,Bacillus sp. JC-4
2607725,Bacteria,Bacillus,Bacillus sp. JC-7
2607726,Bacteria,Bacillus,Bacillus sp. PP-18
2607727,Bacteria,Enterococcus,Enterococcus sp. FM11-1
2607730,Bacteria,Aquimarina,Aquimarina sp. RZ0
2607754,Bacteria,Paenibacillus,Paenibacillus sp. B2(2019)
2607907,Bacteria,Adhaeribacter,Adhaeribacter sp. DK36
2607908,Bacteria,Pseudomonas,Pseudomonas sp. MAFF 212408
2607909,Bacteria,Pseudomonas,Pseudomonas sp. MAFF 730085
2607910,Bacteria,Massilia,Massilia sp. CCM 8692
2607911,Bacteria,Paenibacillus,Paenibacillus sp. 37
260797,Viruses,Ascovirus,Heliothis virescens ascovirus 3a
260799,Bacteria,Bacillus,Bacillus anthracis
2607998,Bacteria,,Flavobacteriaceae bacterium S2-4-21
2607999,Bacteria,,Flavobacteriaceae bacterium MT2-5-19
2608000,Bacteria,Flavobacterium,Flavobacterium sp. SNL9
2608001,Bacteria,Taibaiella,Taibaiella sp. KVB11
2608006,Bacteria,Pantoea,Pantoea sp. B_10
2608007,Bacteria,Pantoea,Pantoea sp. B_2
2608008,Bacteria,Pantoea,Pantoea sp. B_8
2608009,Bacteria,Pantoea,Pantoea sp. B_9
2608010,Bacteria,Pantoea,Pantoea sp. Bo_10
2608011,Bacteria,Pantoea,Pantoea sp. Bo_11
2608012,Bacteria,Pantoea,Pantoea sp. Bo_13
2608013,Bacteria,Pantoea,Pantoea sp. Bo_14
2608014,Bacteria,Pantoea,Pantoea sp. Bo_19
2608015,Bacteria,Pantoea,Pantoea sp. Bo_2
2608016,Bacteria,Pantoea,Pantoea sp. Bo_21
2608017,Bacteria,Pantoea,Pantoea sp. Bo_3
2608018,Bacteria,Pantoea,Pantoea sp. Bo_34a
2608019,Bacteria,Pantoea,Pantoea sp. Bo_39
2608020,Bacteria,Pantoea,Pantoea sp. Bo_40
2608021,Bacteria,Pantoea,Pantoea sp. Bo_46
2608022,Bacteria,Pantoea,Pantoea sp. Bo_5
2608023,Bacteria,Pantoea,Pantoea sp. Bo_7
2608024,Bacteria,Pantoea,Pantoea sp. FN_2b
2608025,Bacteria,Pantoea,Pantoea sp. F_11
2608026,Bacteria,Pantoea,Pantoea sp. F_12
2608027,Bacteria,Pantoea,Pantoea sp. F_14
2608028,Bacteria,Pantoea,Pantoea sp. F_15
2608029,Bacteria,Pantoea,Pantoea sp. F_16
2608030,Bacteria,Pantoea,Pantoea sp. F_17
2608031,Bacteria,Pantoea,Pantoea sp. F_18
2608032,Bacteria,Pantoea,Pantoea sp. F_5
2608033,Bacteria,Pantoea,Pantoea sp. F_7
2608034,Bacteria,Pantoea,Pantoea sp. M_1
2608035,Bacteria,Pantoea,Pantoea sp. M_10
2608036,Bacteria,Pantoea,Pantoea sp. M_3
2608037,Bacteria,Pantoea,Pantoea sp. M_4
2608038,Bacteria,Pantoea,Pantoea sp. M_5
2608039,Bacteria,Pantoea,Pantoea sp. M_6
2608040,Bacteria,Pantoea,Pantoea sp. M_8
2608041,Bacteria,Pantoea,Pantoea sp. M_9
2608042,Bacteria,Pantoea,Pantoea sp. VH_16
2608043,Bacteria,Pantoea,Pantoea sp. VH_18
2608044,Bacteria,Pantoea,Pantoea sp. VH_24
2608045,Bacteria,Pantoea,Pantoea sp. VH_25
2608046,Bacteria,Pantoea,Pantoea sp. VH_3
2608047,Bacteria,Pantoea,Pantoea sp. VH_4
2608048,Bacteria,Pantoea,Pantoea sp. VH_8
2608082,Bacteria,Marinifilum,Marinifilum sp. N1E240
2608252,Bacteria,Nesterenkonia,Nesterenkonia sp. MD2
2608254,Bacteria,Bacillus,Bacillus sp. BS98
2608255,Bacteria,Arenimonas,Arenimonas sp. 3729k
260827,Viruses,Enhodamvirus,Vibrio virus VP5
2608324,Bacteria,Acinetobacter,Acinetobacter sp. Tr-809
2608325,Bacteria,Asaia,Asaia sp. As-1742
2608326,Bacteria,Bacillus,Bacillus sp. Ab-1751
2608327,Bacteria,Burkholderia,Burkholderia sp. Cy-637
2608328,Bacteria,Burkholderia,Burkholderia sp. Cy-647
2608329,Bacteria,Burkholderia,Burkholderia sp. Ax-1735
2608330,Bacteria,Burkholderia,Burkholderia sp. Tr-849
2608331,Bacteria,Burkholderia,Burkholderia sp. Tr-862
2608332,Bacteria,Burkholderia,Burkholderia sp. Ap-955
2608333,Bacteria,Burkholderia,Burkholderia sp. Ap-962
2608334,Bacteria,Burkholderia,Burkholderia sp. Ax-1719
2608335,Bacteria,Burkholderia,Burkholderia sp. Ax-1720
2608336,Bacteria,Burkholderia,Burkholderia sp. Ax-1724
2608337,Bacteria,Paraburkholderia,Paraburkholderia sp. Cy-641
2608338,Bacteria,Burkholderia,Burkholderia sp. Tr-860
2608339,Bacteria,Chitinophaga,Chitinophaga sp. Cy-1792
2608340,Bacteria,Chryseobacterium,Chryseobacterium sp. Tr-659
2608341,Bacteria,Comamonas,Comamonas sp. Tr-654
2608342,Bacteria,Enterobacter,Enterobacter sp. Cy-1797
2608343,Bacteria,Enterobacter,Enterobacter sp. Ap-867
2608344,Bacteria,Enterobacter,Enterobacter sp. Ap-916
2608345,Bacteria,Enterobacter,Enterobacter sp. Ap-1006
2608346,Bacteria,Enterobacter,Enterobacter sp. Cy-643
2608347,Bacteria,Enterobacter,Enterobacter sp. Tr-810
2608348,Bacteria,Enterobacter,Enterobacter sp. Acro-832
2608349,Bacteria,Klebsiella,Klebsiella sp. Acro-833
2608350,Bacteria,Klebsiella,Klebsiella sp. Acro-834
2608352,Bacteria,Klebsiella,Klebsiella sp. Ap-874
2608353,Bacteria,Pantoea,Pantoea sp. Cy-640
2608354,Bacteria,Pantoea,Pantoea sp. Al-1710
2608355,Bacteria,Pantoea,Pantoea sp. Acro-805
2608356,Bacteria,Pantoea,Pantoea sp. Acro-807
2608357,Bacteria,Pantoea,Pantoea sp. Acro-835
2608358,Bacteria,Pantoea,Pantoea sp. Ap-870
2608359,Bacteria,Pantoea,Pantoea sp. Ap-959
2608360,Bacteria,Pantoea,Pantoea sp. Cy-639
2608361,Bacteria,Pantoea,Pantoea sp. Tr-811
2608362,Bacteria,Pantoea,Pantoea sp. Ap-967
2608384,Bacteria,Campylobacter,Campylobacter sp. FMV-PI01
2608385,Bacteria,Brachyspira,Brachyspira sp. SAP_772
2608386,Bacteria,Acinetobacter,Acinetobacter sp. AB116925
2608387,Bacteria,Acinetobacter,Acinetobacter sp. AB118710
2608388,Bacteria,Staphylococcus,Staphylococcus sp. GDX7P312P
2608390,Bacteria,Staphylococcus,Staphylococcus sp. GDX7P459A
2608391,Bacteria,Staphylococcus,Staphylococcus sp. 775
2608392,Bacteria,Staphylococcus,Staphylococcus sp. 5313
2608393,Bacteria,Staphylococcus,Staphylococcus sp. 6416
2608394,Bacteria,Staphylococcus,Staphylococcus sp. 7716
2608395,Bacteria,Staphylococcus,Staphylococcus sp. 7810
2608396,Bacteria,Staphylococcus,Staphylococcus sp. 7817
2608397,Bacteria,Staphylococcus,Staphylococcus sp. 29213
2608398,Bacteria,Staphylococcus,Staphylococcus sp. 52716
2608399,Bacteria,Staphylococcus,Staphylococcus sp. 52717
2608400,Bacteria,Staphylococcus,Staphylococcus sp. 53017
2608404,Bacteria,Prevotella,Prevotella sp. A2879
2608406,Bacteria,Rummeliibacillus,Rummeliibacillus sp. TYF-LIM-RU47
2608629,Bacteria,Arenibacter,Arenibacter sp. JC631
2608630,Bacteria,Dechloromonas,Dechloromonas sp. CZR5
2608631,Bacteria,Winogradskyella,Winogradskyella sp. ZXX205
2608632,Bacteria,Parvibaculum,Parvibaculum sp. HXT-9
2608683,Bacteria,Paenibacillus,Paenibacillus tepidiphilus
2608684,Bacteria,Paenibacillus,Paenibacillus sp. SYSU G01003
2608685,Bacteria,Nocardia,Nocardia sp. CY08
2608686,Bacteria,Nocardia,Nocardia sp. CY41
2608687,Bacteria,Nocardia,Nocardia sp. CY15
2608880,Bacteria,,Chitinophagaceae bacterium YG09
2608981,Bacteria,Methylomonas,Methylomonas sp. GJ1
2608982,Bacteria,Gimesia,Gimesia sp. E7
2608987,Bacteria,,Rhizobiales bacterium Sp-1
2608999,Bacteria,Cupriavidus,Cupriavidus sp. MKL-01
2609000,Bacteria,Massilia,Massilia sp. CCM 8693
260908,Viruses,Begomovirus,Tomato mosaic leaf curl virus
260909,Viruses,Begomovirus,Tomato yellow margin leaf curl virus
2609132,Bacteria,Acinetobacter,Acinetobacter sp. TUM15051
2609133,Bacteria,Acinetobacter,Acinetobacter sp. TUM15053
2609134,Bacteria,Acinetobacter,Acinetobacter sp. TUM15064
2609135,Bacteria,Acinetobacter,Acinetobacter sp. TUM15071
2609136,Bacteria,Acinetobacter,Acinetobacter sp. TUM15099
2609137,Bacteria,Acinetobacter,Acinetobacter sp. TUM15103
2609138,Bacteria,Acinetobacter,Acinetobacter sp. TUM15104
2609139,Bacteria,Acinetobacter,Acinetobacter sp. TUM15105
2609140,Bacteria,Acinetobacter,Acinetobacter sp. TUM15113
2609141,Bacteria,Acinetobacter,Acinetobacter sp. TUM15131
2609142,Bacteria,Acinetobacter,Acinetobacter sp. TUM15283
2609143,Bacteria,Acinetobacter,Acinetobacter sp. TUM15362
2609144,Bacteria,Acinetobacter,Acinetobacter sp. TUM15363
2609145,Bacteria,Acinetobacter,Acinetobacter sp. TUM15366
2609146,Bacteria,Acinetobacter,Acinetobacter sp. TUM15371
2609147,Bacteria,Acinetobacter,Acinetobacter sp. TUM15372
2609148,Bacteria,Acinetobacter,Acinetobacter sp. TUM15375
2609149,Bacteria,Acinetobacter,Acinetobacter sp. TUM15378
260915,Bacteria,Wolbachia,Wolbachia endosymbiont of Drosophila yakuba
2609150,Bacteria,Acinetobacter,Acinetobacter sp. TUM15379
2609151,Bacteria,Acinetobacter,Acinetobacter sp. TUM15380
2609152,Bacteria,Acinetobacter,Acinetobacter sp. TUM15383
2609153,Bacteria,Acinetobacter,Acinetobacter sp. TUM15429
2609154,Bacteria,Acinetobacter,Acinetobacter sp. TUM15509
2609155,Bacteria,Acinetobacter,Acinetobacter sp. TUM15512
2609156,Bacteria,Acinetobacter,Acinetobacter sp. TUM15521
2609157,Bacteria,Acinetobacter,Acinetobacter sp. TUM15565
260916,Bacteria,Wolbachia,Wolbachia endosymbiont of Drosophila teissieri
260917,Bacteria,Wolbachia,Wolbachia endosymbiont of Drosophila santomea
2609175,Bacteria,,Hyphomonadaceae bacterium G-192
2609249,Bacteria,Actinomyces,Actinomyces sp. zg325
2609251,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2754
2609252,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2759
2609253,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2760
2609254,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2762
2609255,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2801
2609256,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2803
2609257,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2804
2609258,Bacteria,Rathayibacter,Rathayibacter sp. VKM Ac-2805
2609280,Bacteria,Massilia,Massilia sp. CCM 8694
2609281,Bacteria,Massilia,Massilia sp. CCM 8695
2609282,Bacteria,Massilia,Massilia sp. CCM 8733
2609283,Bacteria,Massilia,Massilia sp. CCM 8734
2609287,Bacteria,Actinomyces,Actinomyces sp. zg328
2609288,Bacteria,Actinomyces,Actinomyces sp. zg329
2609289,Bacteria,Actinomyces,Actinomyces sp. zg296
2609291,Bacteria,Microbacterium,Microbacterium sp. ZXX196
260936,Bacteria,Rhodococcus,Rhodococcus sp. RD6.2
2609418,Bacteria,Pseudomonas,Pseudomonas sp. KUIN-1
2609562,Bacteria,,Kineosporiaceae bacterium B12
2609667,Bacteria,Halomonas,Halomonas sp. NBT06E8
2609668,Bacteria,Acinetobacter,Acinetobacter sp. C16S1
2609813,Bacteria,Candidatus Phytoplasma,'Saccharum officinarum' phytoplasma SCGS
2609961,Bacteria,Pseudomonas,Pseudomonas sp. PS24
2609963,Bacteria,Haemophilus,Haemophilus sp. SZY H2
2609964,Bacteria,Pseudomonas,Pseudomonas sp. PS14(2019)
2610880,Bacteria,Bifidobacterium,Bifidobacterium sp. GSD1FS
2610882,Bacteria,Janthinobacterium,Janthinobacterium sp. SLB01
2610884,Bacteria,Aequorivita,Aequorivita sp. q18
2610886,Bacteria,Francisella,Francisella sp. SYW-2
2610887,Bacteria,Francisella,Francisella sp. XLW-1
2610888,Bacteria,Francisella,Francisella sp. SYW-9
2610890,Bacteria,Cysteiniphilum,Cysteiniphilum sp. SYW-8
2610891,Bacteria,Cysteiniphilum,Cysteiniphilum sp. JM-1
2610893,Bacteria,Pseudomonas,Pseudomonas sp. L-22-4S-12
2610895,Bacteria,Flintibacter,Flintibacter sp. KGMB00164
2610896,Bacteria,Streptococcus,Streptococcus sp. LPB0220
2610899,Bacteria,Bacillus,Bacillus sp. BNPI-2
261164,Bacteria,Psychrobacter,Psychrobacter alimentarius
261292,Bacteria,Nitrosomonas,Nitrosomonas sp. Is79A3
261299,Bacteria,Intestinibacter,Intestinibacter bartlettii
